cod_disc,nome_disc,ementa,ppc_comp,abet_so,justificativa_abet
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-03,"SO2 - uma habilidade de aplicar o projeto de engenharia para produzir soluções que atendam a necessidades especificadas, considerando a saúde, a segurança e o bem-estar públicos, bem como fatores globais, culturais, sociais, ambientais e econômicos.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO2 porque, conforme sua ementa, contribui para desenvolver a habilidade de aplicar projeto de engenharia para propor soluções que atendam necessidades específicas considerando saúde, segurança, meio ambiente e contexto socioeconômico."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-06,"SO2 - uma habilidade de aplicar o projeto de engenharia para produzir soluções que atendam a necessidades especificadas, considerando a saúde, a segurança e o bem-estar públicos, bem como fatores globais, culturais, sociais, ambientais e econômicos.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO2 porque, conforme sua ementa, contribui para desenvolver a habilidade de aplicar projeto de engenharia para propor soluções que atendam necessidades específicas considerando saúde, segurança, meio ambiente e contexto socioeconômico."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-01,"SO6 - uma habilidade de desenvolver e conduzir experimentação apropriada, analisar e interpretar dados e usar o julgamento de engenharia para tirar conclusões.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO6 porque, conforme sua ementa, contribui para desenvolver a habilidade de planejar e conduzir experimentos, analisar e interpretar dados e usar julgamento de engenharia para tirar conclusões fundamentadas."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-02,"SO6 - uma habilidade de desenvolver e conduzir experimentação apropriada, analisar e interpretar dados e usar o julgamento de engenharia para tirar conclusões.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO6 porque, conforme sua ementa, contribui para desenvolver a habilidade de planejar e conduzir experimentos, analisar e interpretar dados e usar julgamento de engenharia para tirar conclusões fundamentadas."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-03,"SO6 - uma habilidade de desenvolver e conduzir experimentação apropriada, analisar e interpretar dados e usar o julgamento de engenharia para tirar conclusões.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO6 porque, conforme sua ementa, contribui para desenvolver a habilidade de planejar e conduzir experimentos, analisar e interpretar dados e usar julgamento de engenharia para tirar conclusões fundamentadas."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-06,"SO6 - uma habilidade de desenvolver e conduzir experimentação apropriada, analisar e interpretar dados e usar o julgamento de engenharia para tirar conclusões.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO6 porque, conforme sua ementa, contribui para desenvolver a habilidade de planejar e conduzir experimentos, analisar e interpretar dados e usar julgamento de engenharia para tirar conclusões fundamentadas."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-01,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-02,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-03,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0064,ENGENHARIA ECONÃ”MICA,"Valor do dinheiro no tempo.  Introdução à micro-economia e à macro-economia.  Sistemas de amortização de empréstimos  Métodos de Análise de Investimento (Valor Presente, Taxa Interna de Retorno, payback)  Fluxo de Caixa, taxa de desconto (WACC),  depreciação e imposto de renda Custo capitalizado Custo do capital investido Equivalência entre capitais. Valor da empresa Gradiente aritmético e geométrico Aplicações e operações financeiras. Matemática financeira. Tributos. Amortização de Empréstimos (Sistema Francês, Sistema de Amortização Constante). Tecnologia de Produção e Estrutura de Mercado. Monopólio e Oligopólio. Fusões e Aquisições. Regulação.",PPC-EP-06,"SO7 - uma habilidade de adquirir e aplicar novos conhecimentos conforme necessário, utilizando estratégias de aprendizagem apropriadas.","A disciplina ENGENHARIA ECONÔMICA foi associada ao SO7 porque, conforme sua ementa, contribui para desenvolver a habilidade de buscar, selecionar e aplicar novos conhecimentos quando necessário, utilizando estratégias adequadas de aprendizagem ao longo da vida."
EPR0072,SISTEMAS DE INFORMAÃ‡ÃƒO EM ENGENHARIA DE PRODUÃ‡ÃƒO,"Fundamentos de Sistemas de Informação.  Tecnologias de Sistemas de informação: Hardware e softwares de aplicações para fins gerais, fins específicos, gerenciamento de sistemas e de desenvolvimento de sistemas. Gerenciamento dos recursos de dados: fundamentos e tecnologias. Gerenciamento de processos de Negócio: conceitos, notação e metodologia.Tecnologias de empresas em rede. Aplicações gerenciais de Sistemas de Informação (CRM, SRM, ERP, CIM, SCM, PLM). Comércio Eletrônico. Sistemas de informação a tomada de decisão: DSS, MIS, EIS e Princípios de Inteligência Artificial e Empresarial.",PPC-EP-02,"SO2 - uma habilidade de aplicar o projeto de engenharia para produzir soluções que atendam a necessidades especificadas, considerando a saúde, a segurança e o bem-estar públicos, bem como fatores globais, culturais, sociais, ambientais e econômicos.","A disciplina SISTEMAS DE INFORMAÇÃO EM ENGENHARIA DE PRODUÇÃO foi associada ao SO2 porque, conforme sua ementa, contribui para desenvolver a habilidade de aplicar projeto de engenharia para propor soluções que atendam necessidades específicas considerando saúde, segurança, meio ambiente e contexto socioeconômico."
EPR0072,SISTEMAS DE INFORMAÃ‡ÃƒO EM ENGENHARIA DE PRODUÃ‡ÃƒO,"Fundamentos de Sistemas de Informação.  Tecnologias de Sistemas de informação: Hardware e softwares de aplicações para fins gerais, fins específicos, gerenciamento de sistemas e de desenvolvimento de sistemas. Gerenciamento dos recursos de dados: fundamentos e tecnologias. Gerenciamento de processos de Negócio: conceitos, notação e metodologia.Tecnologias de empresas em rede. Aplicações gerenciais de Sistemas de Informação (CRM, SRM, ERP, CIM, SCM, PLM). Comércio Eletrônico. Sistemas de informação a tomada de decisão: DSS, MIS, EIS e Princípios de Inteligência Artificial e Empresarial.",PPC-EP-06,"SO2 - uma habilidade de aplicar o projeto de engenharia para produzir soluções que atendam a necessidades especificadas, considerando a saúde, a segurança e o bem-estar públicos, bem como fatores globais, culturais, sociais, ambientais e econômicos.","A disciplina SISTEMAS DE INFORMAÇÃO EM ENGENHARIA DE PRODUÇÃO foi associada ao SO2 porque, conforme sua ementa, contribui para desenvolver a habilidade de aplicar projeto de engenharia para propor soluções que atendam necessidades específicas considerando saúde, segurança, meio ambiente e contexto socioeconômico."
EPR0072,SISTEMAS DE INFORMAÃ‡ÃƒO EM ENGENHARIA DE PRODUÃ‡ÃƒO,"Fundamentos de Sistemas de Informação.  Tecnologias de Sistemas de informação: Hardware e softwares de aplicações para fins gerais, fins específicos, gerenciamento de sistemas e de desenvolvimento de sistemas. Gerenciamento dos recursos de dados: fundamentos e tecnologias. Gerenciamento de processos de Negócio: conceitos, notação e metodologia.Tecnologias de empresas em rede. Aplicações gerenciais de Sistemas de Informação (CRM, SRM, ERP, CIM, SCM, PLM). Comércio Eletrônico. Sistemas de informação a tomada de decisão: DSS, MIS, EIS e Princípios de Inteligência Artificial e Empresarial.",PPC-EP-02,"SO6 - uma habilidade de desenvolver e conduzir experimentação apropriada, analisar e interpretar dados e usar o julgamento de engenharia para tirar conclusões.","A disciplina SISTEMAS DE INFORMAÇÃO EM ENGENHARIA DE PRODUÇÃO foi associada ao SO6 porque, conforme sua ementa, contribui para desenvolver a habilidade de planejar e conduzir experimentos, analisar e interpretar dados e usar julgamento de engenharia para tirar conclusões fundamentadas."
